Student_ID,Gender,Lunch_Type,Test_Preparation,Study_Time_per_Week,Daily_Sleep_Duration,Math_Score,Reading_Score,Writing_Score,Internet_Access,Race/Ethnicity_group_A,Race/Ethnicity_group_B,Race/Ethnicity_group_C,Race/Ethnicity_group_D,Race/Ethnicity_group_E,Parental_Education_associate_degree,Parental_Education_bachelor_degree,Parental_Education_high_school,Parental_Education_master_degree,Parental_Education_some_college,School_Type_international,School_Type_private,School_Type_public
141,1,0,1,2,5,61,100,72,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1529,1,0,1,8,7,79,75,71,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1661,0,1,1,13,6,46,67,57,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4385,1,1,0,11,7,85,65,64,1,1,0,0,0,0,1,0,0,0,0,0,0,1
228,1,0,0,3,8,66,72,66,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2867,1,0,0,9,5,68,71,100,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5410,1,0,1,9,6,39,92,99,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6190,0,1,0,10,6,91,86,89,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5633,1,1,1,11,8,61,59,67,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2229,0,1,1,15,6,60,64,59,1,0,0,0,0,1,1,0,0,0,0,0,0,1
655,1,0,1,6,7,62,83,74,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1296,0,1,0,9,5,100,79,91,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5923,1,1,0,7,7,53,65,71,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2228,1,0,0,2,7,70,87,73,1,0,1,0,0,0,0,0,0,0,1,0,0,1
368,1,0,0,1,7,86,71,54,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1664,1,0,0,6,7,45,78,58,1,0,0,1,0,0,0,0,0,0,1,0,0,1
704,0,1,1,20,6,77,75,72,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5844,0,0,1,9,6,58,44,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6197,1,1,1,12,8,57,53,64,1,1,0,0,0,0,0,0,1,0,0,0,0,1
4636,1,1,1,16,6,87,69,100,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5361,0,1,1,9,9,37,61,69,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2185,1,1,1,6,10,68,71,64,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3756,0,1,1,3,8,78,68,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5350,1,1,0,14,8,82,68,63,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2670,0,0,1,19,8,63,54,86,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3041,0,1,0,11,4,43,74,73,1,0,0,0,0,1,0,1,0,0,0,0,0,1
5226,0,1,1,5,7,74,68,57,1,0,0,1,0,0,0,0,1,0,0,0,0,1
36,0,1,0,9,4,75,42,64,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1947,0,0,1,13,6,77,48,69,1,1,0,0,0,0,1,0,0,0,0,0,0,1
2153,1,1,0,2,7,86,56,69,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6144,0,0,0,9,7,58,76,69,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5763,1,0,1,11,8,79,71,81,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4346,0,1,1,6,6,80,73,74,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1932,0,1,0,13,7,44,78,62,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2097,0,1,1,2,6,77,54,67,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3202,0,0,0,16,6,68,67,59,1,0,0,0,0,1,0,1,0,0,0,0,0,1
4784,1,0,0,5,7,73,79,71,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6911,1,1,0,12,6,71,83,90,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3990,0,1,0,6,6,83,87,62,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1646,1,1,1,11,7,58,90,83,1,1,0,0,0,0,0,1,0,0,0,0,0,1
238,1,0,1,8,5,80,56,65,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1608,0,1,0,8,8,59,61,39,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6218,0,0,1,16,7,94,60,73,1,1,0,0,0,0,0,0,1,0,0,0,0,1
6846,1,1,1,3,5,100,79,74,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3341,1,0,1,11,6,90,62,59,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2749,1,1,0,9,4,67,62,58,1,0,1,0,0,0,0,0,0,0,1,1,0,0
307,1,0,1,6,4,64,90,73,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6916,1,1,1,12,6,73,68,75,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6434,0,1,0,10,6,74,81,76,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1267,1,1,0,8,8,74,70,90,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4599,0,1,0,9,9,73,70,59,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3965,1,0,1,7,5,59,53,84,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4970,0,1,0,9,9,65,93,89,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3853,0,1,0,14,8,74,83,84,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5861,1,1,0,16,6,41,72,74,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4600,0,1,1,8,8,61,76,75,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4398,1,1,0,11,7,95,85,70,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3329,1,0,0,9,5,48,71,71,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1737,1,1,1,8,7,97,69,82,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2808,0,0,0,4,7,38,99,88,1,0,0,1,0,0,0,1,0,0,0,0,0,1
256,0,0,1,4,7,77,55,65,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2915,0,0,1,13,5,36,84,59,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2549,1,1,0,1,7,81,68,100,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1767,1,1,1,10,6,87,86,79,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2585,1,0,0,12,5,74,84,76,1,1,0,0,0,0,0,0,0,0,1,0,0,1
4975,0,0,0,15,9,75,71,53,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5153,0,1,0,6,6,31,66,70,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3199,0,1,0,9,8,73,62,70,1,0,0,0,0,1,0,0,0,0,1,0,0,1
6094,0,1,1,11,6,86,62,83,1,0,0,0,0,1,0,0,0,0,1,1,0,0
6184,1,1,0,21,7,65,97,56,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6462,0,1,1,11,5,66,89,71,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2342,1,1,0,11,7,52,66,60,1,0,0,1,0,0,0,0,0,0,1,0,1,0
5902,1,1,0,22,7,76,61,84,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2948,0,0,0,12,8,76,64,86,1,1,0,0,0,0,0,0,0,1,0,0,0,1
5218,0,0,1,15,7,82,71,81,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1012,1,1,0,20,8,68,75,100,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3765,0,1,0,14,4,69,75,90,1,0,0,1,0,0,0,0,0,1,0,0,0,1
857,0,0,0,9,7,70,71,88,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2871,0,1,0,20,6,87,52,71,1,1,0,0,0,0,0,1,0,0,0,0,0,1
2147,1,1,0,3,7,58,70,43,1,1,0,0,0,0,0,0,1,0,0,0,0,1
5875,1,1,0,0,6,54,62,72,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1586,1,1,1,7,7,77,67,93,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2478,0,0,0,8,7,82,99,49,1,0,1,0,0,0,0,0,0,0,1,0,0,1
6639,1,1,0,6,7,80,52,59,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1106,1,1,0,15,8,70,67,54,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5993,1,1,1,13,9,82,71,68,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1385,1,1,1,15,7,78,83,71,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2006,0,1,0,11,6,53,58,54,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4075,0,1,0,11,7,89,79,71,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3025,0,0,0,9,7,63,76,75,1,0,0,0,1,0,0,1,0,0,0,0,1,0
5133,0,1,0,5,5,77,84,59,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3265,0,0,1,8,9,73,75,76,1,0,0,1,0,0,0,1,0,0,0,0,0,1
397,0,0,0,18,8,56,57,50,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1307,1,1,0,11,7,72,50,86,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1457,0,1,1,8,4,47,66,63,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4117,1,0,0,8,8,51,49,48,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1308,0,1,1,9,6,64,81,41,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1113,1,1,0,15,7,39,67,76,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4009,1,1,1,12,5,53,65,79,1,0,0,0,1,0,0,0,0,0,1,0,0,1
5930,1,0,0,13,10,83,86,66,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6459,0,0,1,10,6,72,65,67,0,0,0,0,1,0,0,1,0,0,0,0,1,0
835,1,1,0,10,7,76,69,71,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1797,0,1,1,20,7,58,96,76,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1805,0,1,0,8,6,67,57,65,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4099,0,1,0,8,6,66,75,86,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3121,0,1,1,13,8,78,72,96,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3271,0,0,0,17,9,81,46,64,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2446,0,1,1,12,7,58,71,73,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2356,1,0,1,19,7,64,66,91,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1291,0,1,0,21,5,62,76,62,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2735,0,1,0,11,6,92,80,81,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6982,0,0,1,6,8,55,67,56,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5367,1,1,1,3,7,71,78,66,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2991,1,0,0,7,7,55,70,67,1,1,0,0,0,0,0,0,0,0,1,1,0,0
4558,0,1,0,10,8,80,85,56,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6561,0,1,0,6,8,62,76,50,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1850,0,0,1,2,6,75,89,59,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5301,0,1,1,16,7,59,71,54,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2444,0,1,1,6,5,79,71,74,1,1,0,0,0,0,0,0,0,0,1,0,0,1
6526,1,1,0,9,7,48,73,78,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5035,1,0,0,2,6,75,37,83,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3548,0,1,1,9,9,75,96,72,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2553,0,0,1,13,7,51,60,58,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3669,0,0,0,9,7,52,70,84,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2964,0,1,1,5,8,64,80,42,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3371,1,1,1,4,6,60,91,54,1,1,0,0,0,0,0,0,1,0,0,0,1,0
3299,1,1,0,1,7,72,95,56,1,0,1,0,0,0,0,1,0,0,0,0,1,0
464,1,0,1,7,4,50,87,69,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5615,0,1,1,9,6,74,73,74,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3098,1,0,0,3,6,75,71,73,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6062,0,0,0,11,5,50,67,81,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6625,1,1,1,12,8,85,57,71,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3208,0,1,0,7,8,90,53,83,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1571,1,0,0,9,7,59,63,81,1,1,0,0,0,0,0,0,0,0,1,0,0,1
5037,0,0,1,11,10,50,64,65,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4729,0,1,1,13,6,88,71,64,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2802,1,1,0,11,7,76,65,72,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6471,1,1,1,7,8,88,84,71,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1221,1,0,1,9,7,55,78,83,1,0,0,1,0,0,0,1,0,0,0,1,0,0
4303,0,1,0,10,8,40,74,59,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6614,0,1,1,11,7,65,97,75,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2329,1,0,0,16,6,74,78,66,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2160,0,1,0,5,8,70,70,34,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4256,0,0,0,14,8,71,59,51,1,1,0,0,0,0,0,1,0,0,0,0,0,1
3316,1,0,0,17,10,50,71,45,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4422,0,1,1,8,7,70,83,59,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5008,1,1,0,13,6,85,76,69,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4296,1,1,1,5,7,49,76,64,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4448,0,1,0,0,7,41,80,67,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6240,1,1,0,3,6,39,85,83,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3671,0,1,0,11,7,66,58,70,1,0,0,0,1,0,1,0,0,0,0,0,0,1
5804,1,0,0,8,4,87,98,75,1,1,0,0,0,0,0,0,1,0,0,0,0,1
6324,0,1,0,9,7,77,68,76,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3027,1,1,1,5,7,74,63,80,1,0,1,0,0,0,0,1,0,0,0,0,0,1
308,0,1,1,10,8,78,97,75,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2272,0,1,0,6,6,64,86,49,1,0,0,1,0,0,1,0,0,0,0,0,0,1
276,1,1,1,9,7,50,49,65,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1478,0,0,0,4,7,88,78,59,1,0,1,0,0,0,0,1,0,0,0,1,0,0
6453,1,0,1,7,8,59,67,90,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2247,1,0,0,6,10,56,53,85,1,0,1,0,0,0,0,0,0,1,0,0,0,1
923,1,0,0,10,4,66,82,75,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4288,0,1,1,11,5,70,74,52,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2841,0,0,0,7,5,89,58,98,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3203,0,0,0,6,7,76,66,77,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3493,1,1,0,16,7,56,68,71,1,0,0,0,1,0,0,1,0,0,0,0,0,1
6367,0,1,1,10,9,91,85,72,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6653,1,1,0,12,7,90,97,70,1,0,0,0,0,1,0,0,0,0,1,0,0,1
6043,0,1,0,8,6,67,86,66,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2503,1,1,0,9,7,54,75,71,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5440,1,1,0,10,5,68,71,27,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5054,1,1,0,9,7,61,71,98,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2268,0,1,0,9,7,69,71,96,1,0,0,0,0,1,0,0,1,0,0,0,0,1
594,0,1,0,9,5,66,60,89,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3472,1,0,1,6,7,44,85,83,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2981,0,1,0,5,9,92,71,38,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1543,1,0,0,11,8,74,47,71,1,0,0,1,0,0,0,1,0,0,0,0,0,1
298,0,1,1,9,6,60,65,79,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2669,0,1,1,6,6,52,69,91,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2235,1,1,1,1,8,82,54,86,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2383,0,1,0,18,8,81,72,86,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5528,1,1,0,9,6,100,75,82,1,0,0,1,0,0,0,0,0,0,1,0,0,1
914,0,1,1,17,5,67,82,66,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4682,1,1,1,9,7,65,92,78,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2959,0,1,0,12,8,74,52,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3749,1,0,1,2,8,70,77,86,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5756,0,1,1,14,6,88,81,67,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2402,0,0,0,10,5,67,71,86,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5465,0,1,1,10,6,81,100,61,1,0,0,0,0,1,0,1,0,0,0,0,1,0
5730,1,1,1,9,9,73,69,61,1,0,0,0,0,1,0,0,1,0,0,0,0,1
71,1,1,0,10,7,70,75,70,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1963,1,0,1,13,6,69,56,70,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2658,0,0,1,12,6,59,66,65,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1208,1,1,1,9,8,79,62,73,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1654,1,0,0,20,7,87,76,76,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2969,1,1,0,7,7,94,62,54,1,0,0,0,1,0,0,1,0,0,0,0,0,1
213,1,1,1,9,8,63,64,50,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2840,0,0,0,10,6,78,83,74,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6183,0,0,1,9,8,56,82,80,0,0,0,0,1,0,1,0,0,0,0,0,0,1
5995,0,1,1,6,7,91,71,78,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2642,0,1,0,9,7,51,55,88,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5718,1,1,0,5,6,64,84,63,1,0,0,0,1,0,0,1,0,0,0,0,0,1
259,1,0,0,14,8,65,58,84,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2163,1,1,0,14,6,47,91,68,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5830,1,1,0,9,6,49,54,46,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3287,0,1,0,12,6,63,67,66,1,1,0,0,0,0,1,0,0,0,0,0,0,1
6735,0,0,0,5,10,83,84,63,1,0,0,1,0,0,0,0,0,0,1,1,0,0
3099,1,1,1,8,8,55,60,59,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4486,1,0,0,7,8,81,91,53,1,0,1,0,0,0,0,0,0,0,1,0,0,1
6549,1,1,0,3,9,100,100,75,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5530,0,1,0,9,7,81,85,84,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3282,0,1,0,5,7,69,71,59,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5266,1,1,1,12,5,96,80,94,1,0,0,1,0,0,0,0,1,0,0,0,0,1
681,0,1,1,11,7,70,76,45,0,0,0,0,0,1,1,0,0,0,0,1,0,0
4780,0,1,0,2,3,51,82,66,1,0,1,0,0,0,0,0,1,0,0,0,0,1
304,1,0,1,8,6,84,81,64,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4426,0,1,1,8,7,65,82,71,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2640,0,1,0,9,7,62,58,59,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3519,0,0,1,9,5,66,67,91,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1718,1,0,0,5,8,62,70,71,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6355,0,0,1,10,9,56,52,74,1,0,0,0,0,1,0,1,0,0,0,0,0,1
4436,0,1,0,6,6,65,66,71,1,0,1,0,0,0,0,0,0,0,1,0,0,1
212,1,1,1,8,7,43,53,62,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1069,0,1,1,13,7,82,71,64,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1546,0,0,1,9,8,57,67,67,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2746,1,0,1,1,8,73,78,73,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2748,1,1,1,9,9,61,36,71,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2856,1,0,0,3,6,83,56,58,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3746,1,1,0,12,6,83,71,60,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4077,1,1,1,8,7,64,54,71,0,0,1,0,0,0,0,0,1,0,0,0,0,1
290,0,1,1,13,9,66,65,79,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3377,0,1,0,8,6,79,58,59,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2647,0,1,0,10,6,92,80,45,1,1,0,0,0,0,0,0,0,0,1,0,1,0
139,1,0,0,21,6,54,76,51,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5044,1,1,0,12,7,61,68,84,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4969,0,1,0,0,5,55,68,100,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6783,1,1,1,11,7,65,83,71,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6051,0,1,0,6,8,49,61,52,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2505,0,0,0,9,9,100,90,49,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2916,0,1,1,4,8,54,82,61,1,0,0,1,0,0,0,0,1,0,0,1,0,0
6683,1,0,0,5,7,74,79,93,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2323,0,1,0,14,9,66,39,83,0,1,0,0,0,0,0,0,1,0,0,0,0,1
455,1,1,1,5,7,86,57,59,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1508,1,0,0,9,8,66,62,76,1,0,1,0,0,0,0,0,0,0,1,0,0,1
465,0,1,0,16,7,84,71,91,1,0,0,0,0,1,0,0,0,0,1,1,0,0
892,1,1,0,5,7,38,68,89,1,0,0,1,0,0,1,0,0,0,0,0,1,0
6596,0,1,0,15,6,77,64,55,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2941,0,0,0,0,7,98,76,97,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1440,1,1,1,9,7,80,34,65,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5475,1,1,1,12,7,80,59,85,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3446,0,1,1,9,6,24,86,72,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2461,0,1,0,13,9,75,63,59,1,1,0,0,0,0,0,0,1,0,0,1,0,0
2767,1,1,0,19,6,67,63,64,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1989,0,1,0,1,7,54,62,58,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1994,1,1,1,13,5,36,78,64,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1520,1,1,1,9,7,79,72,72,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3832,0,0,1,15,4,70,100,75,1,0,0,0,0,1,1,0,0,0,0,0,1,0
760,1,0,1,0,5,87,63,73,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2129,1,1,0,9,8,61,71,77,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5149,1,1,0,10,8,63,57,77,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3980,0,0,0,11,5,89,100,76,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5178,1,1,0,7,7,90,71,100,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4302,1,1,1,5,7,49,72,82,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3924,0,0,1,12,7,90,76,64,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1809,1,0,1,3,8,64,64,81,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3357,0,0,0,16,7,40,69,64,1,0,0,0,1,0,0,0,1,0,0,0,0,1
447,0,0,0,10,5,71,71,62,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3356,1,1,0,12,7,66,77,44,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3894,1,0,0,8,6,82,97,51,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4199,1,0,0,13,8,88,88,55,1,0,0,0,1,0,1,0,0,0,0,0,0,1
6123,0,1,1,24,6,69,90,66,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1227,1,1,0,15,7,63,58,49,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6806,0,1,0,9,7,100,69,56,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3866,1,1,0,9,7,84,94,59,1,0,0,0,1,0,0,1,0,0,0,0,0,1
6298,1,1,0,9,7,73,30,73,1,1,0,0,0,0,0,1,0,0,0,1,0,0
323,0,0,1,9,5,77,73,49,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1888,1,1,0,13,9,65,90,61,1,0,0,0,1,0,0,0,1,0,0,1,0,0
85,1,0,1,4,8,63,59,84,1,1,0,0,0,0,0,0,1,0,0,0,0,1
6722,1,0,0,11,6,60,75,73,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4339,1,1,1,14,6,66,69,86,1,0,0,1,0,0,0,0,0,0,1,1,0,0
5924,1,1,0,13,6,43,57,92,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2644,0,1,0,11,7,74,69,68,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3933,1,1,0,14,6,87,70,85,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3855,0,1,0,12,7,35,77,66,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5635,0,0,0,6,7,52,70,88,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4865,0,0,1,9,8,49,84,89,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2241,0,1,0,16,8,64,43,56,1,1,0,0,0,0,0,0,1,0,0,0,0,1
5171,1,1,1,9,6,75,71,83,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2857,0,1,0,9,7,62,89,60,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5131,0,1,1,5,8,69,71,60,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5097,0,1,0,6,5,100,100,67,1,0,1,0,0,0,0,1,0,0,0,1,0,0
3019,0,0,1,5,7,63,80,56,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1309,1,0,0,8,5,42,85,57,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4544,0,1,1,4,6,73,84,100,1,1,0,0,0,0,0,0,1,0,0,0,1,0
